order_id,product,city,supplier,price,quantity,order_date,delivery_date,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD12487,Mouse,Bangalore,Supplier A,₹6446,5,10/11/2023,02-24-2023,WH1,300rs,ten,3,yes,Card,,urgent
ORD12488,Tablet,mumbai ,,13245 INR,14,2023-11-10,2023-03-15,WH1,100,0,4,YES,,Delivered,urgent
ORD12489,Keyboard,Mumbai,unknown,44134 INR,2,15/08/2023,12-27-2023,WH3,nan,,2,no,Card,Cancelled,
ORD12490,Mouse,Chennai,,1668 INR,3,10-01-2023,12-12-2023,,300,5,4,YES,Card,Cancelled,check address
ORD12491,Tablet,Bengaluru,,₹47094,3,2023-01-16,23/08/2023,,nan,5,,no,Cash,,check address
ORD12492,Mouse,Hyderabad,,₹33530,11,2023-08-02,2023-04-01,WH2,100,15,5,,card ,,check address
ORD12493,Mobile,Bangalore,Supplier C,15822,9,07/05/2023,16/02/2023,,nan,ten,5,yes,card ,Delivered,urgent
ORD12494,Keyboard,Hyderabad,Supplier C,17825 INR,19,2023-05-06,09/02/2023,WH2,300rs,5,1,no,Cash,delivered,check address
ORD12495,Keyboard,mumbai ,,5020,10,10-26-2023,2023-12-27,WH3,100,10,5,YES,UPI,Pending,
ORD12496,Tablet,Bangalore,unknown,23061,6,2023-11-19,2023-11-08,WH1,300,5,5,No,card ,Pending,check address
ORD12497,Mouse,hydrabad,,25.849k,6,2023-12-06,25/01/2023,WH1,300,15,,No,card ,Delivered,
ORD12498,Mobile,mumbai ,,26602 INR,1,2023-03-09,2023-01-08,,100,10,4,No,card ,,urgent
ORD12499,Laptop,chen nai,Supplier C,29.924k,1,2023-09-14,14/12/2023,WH1,nan,10,4,,,,urgent
ORD12500,Keyboard,mumbai ,,₹27133,19,06/08/2023,2023-02-18,WH3,300,,5,YES,card ,delivered,
ORD12501,Laptop,banglore,unknown,36.894k,3,2023-10-12,11-26-2023,,unknown,ten,4,no,UPI,Cancelled,check address
ORD12502,Mobile,banglore,unknown,36701 INR,6,05/03/2023,25/10/2023,,100,0,4,YES,card ,Cancelled,
ORD12503,Keyboard,Hyderabad,,20752,2,01-22-2023,02-16-2023,WH2,100,0,,YES,UPI,Delivered,
ORD12504,Keyboard,chen nai,unknown,29269,15,24/06/2023,09-09-2023,WH3,100,0,,,card ,Delivered,late delivery
ORD12505,Mouse,mumbai ,,23900 INR,12,2023-05-18,2023-12-16,WH2,200,15,5,no,UPI,Cancelled,
ORD12506,Laptop,hydrabad,Supplier C,37574,10,12-10-2023,08/09/2023,,nan,5,2,no,Cash,delivered,late delivery
ORD12507,Mouse,Chennai,,30.14k,19,2023-08-14,21/09/2023,WH2,100,0,5,YES,card ,delivered,
ORD12508,Monitor,Hyderabad,Supplier A,48863,13,2023-01-10,2023-02-10,WH3,100,5,3,YES,UPI,Delivered,check address
ORD12509,Laptop,Mumbai,Supplier C,₹22639,3,02/10/2023,2023-03-20,WH2,200,0,4,No,,Pending,
ORD12510,Laptop,banglore,unknown,9066 INR,18,2023-09-21,02-14-2023,,300rs,,1,YES,,Pending,
ORD12511,Monitor,Mumbai,unknown,12509 INR,5,11/07/2023,01-29-2023,WH2,200,5,5,yes,Cash,Cancelled,check address
ORD12512,Mobile,hydrabad,Supplier C,9261 INR,13,05-25-2023,2023-06-17,,100,15,2,No,Card,,check address
ORD12513,Mobile,Mumbai,Supplier A,13768 INR,14,2023-09-04,2023-06-16,,nan,ten,2,yes,,,
ORD12514,Keyboard,hydrabad,Supplier C,28.153k,15,09-04-2023,08-21-2023,WH2,200,ten,4,YES,card ,Pending,late delivery
ORD12515,Tablet,chen nai,Supplier B,5585,18,2023-07-27,2023-06-17,WH1,100,15,5,YES,Cash,delivered,late delivery
ORD12516,Mouse,Hyderabad,Supplier A,28632,14,08-21-2023,06-06-2023,WH3,unknown,5,5,,UPI,Cancelled,
ORD12517,Tablet,hydrabad,Supplier C,39585,19,12-28-2023,2023-01-15,,nan,ten,,YES,UPI,Delivered,check address
ORD12518,Keyboard,Delhi,Supplier B,1116 INR,3,06-04-2023,09/01/2023,WH1,200,15,3,,UPI,,check address
ORD12519,Tablet,Hyderabad,,16616,1,15/04/2023,04-05-2023,WH3,300,10,,,UPI,Pending,late delivery
ORD12520,Laptop,Delhi,Supplier A,19.197k,7,2023-08-21,2023-04-26,WH1,nan,15,5,no,card ,,
ORD12521,Laptop,mumbai ,,₹48710,7,2023-11-27,2023-07-24,WH2,unknown,,,,,delivered,urgent
ORD12522,Monitor,Delhi,Supplier B,₹30590,17,09-05-2023,2023-05-15,,100,,3,no,UPI,delivered,urgent
ORD12523,Monitor,Bangalore,unknown,30099 INR,15,08/11/2023,2023-07-29,WH1,nan,5,2,no,card ,,urgent
ORD12524,Keyboard,mumbai ,unknown,32.858k,13,2023-08-29,2023-07-15,WH1,nan,15,5,No,Cash,delivered,urgent
ORD12525,Keyboard,Delhi,unknown,9685,15,09/12/2023,03-16-2023,WH3,100,5,,no,card ,Delivered,check address
ORD12526,Keyboard,Chennai,,₹4858,3,2023-09-03,01-28-2023,WH3,300,0,,No,Cash,Delivered,urgent
ORD12527,Laptop,Mumbai,Supplier A,15138 INR,17,01/09/2023,2023-04-25,,nan,10,4,No,,Pending,
ORD12528,Tablet,mumbai ,,32.216k,16,2023-07-29,03-04-2023,WH1,100,5,3,No,UPI,Cancelled,late delivery
ORD12529,Mouse,Mumbai,,₹20067,1,2023-11-12,2023-10-18,,nan,5,3,YES,Card,delivered,late delivery
ORD12530,Keyboard,delhi,unknown,₹37498,14,11-04-2023,10-22-2023,WH3,300rs,5,4,,Cash,Cancelled,check address
ORD12531,Keyboard,Hyderabad,,40396 INR,3,09-02-2023,09-29-2023,,300,ten,1,,Card,,check address
ORD12532,Laptop,Delhi,Supplier B,46650,4,08-07-2023,2023-10-18,WH2,unknown,5,4,yes,card ,Pending,urgent
ORD12533,Mouse,Mumbai,Supplier C,39211 INR,9,2023-08-08,13/01/2023,,300rs,ten,3,yes,card ,delivered,urgent
ORD12534,Laptop,Delhi,Supplier C,35308 INR,1,03-11-2023,20/05/2023,WH2,nan,,4,YES,Card,Delivered,
ORD12535,Mouse,Mumbai,Supplier C,₹31980,14,2023-05-29,09/11/2023,,300,10,3,no,,,late delivery
ORD12536,Laptop,Chennai,unknown,₹9088,13,19/02/2023,04-06-2023,,100,0,,yes,UPI,Delivered,
ORD12537,Tablet,hydrabad,unknown,41727,15,06/09/2023,04-24-2023,WH2,300rs,10,1,yes,card ,,late delivery
ORD12538,Keyboard,Bengaluru,Supplier C,15464 INR,18,2023-02-15,2023-08-23,WH3,300,5,5,No,Card,Delivered,check address
ORD12539,Mobile,Chennai,Supplier A,46339,16,2023-04-11,2023-10-29,,300,,2,yes,Card,Delivered,check address
ORD12540,Mobile,banglore,Supplier C,₹16406,6,2023-04-23,28/03/2023,WH3,nan,0,1,,Cash,Pending,late delivery
ORD12541,Keyboard,Delhi,,₹14499,16,02/04/2023,2023-11-08,WH1,unknown,ten,5,No,Card,Pending,
ORD12542,Keyboard,Chennai,Supplier C,7162,11,01-10-2023,2023-11-07,WH3,300rs,5,,YES,Card,delivered,urgent
ORD12543,Keyboard,Bangalore,Supplier C,₹7797,7,2023-04-03,2023-04-06,WH1,unknown,ten,4,YES,Cash,Delivered,late delivery
ORD12544,Keyboard,Delhi,Supplier A,5858 INR,9,13/02/2023,2023-10-01,WH3,100,5,3,YES,Cash,Cancelled,urgent
ORD12545,Mouse,chen nai,unknown,1.837k,1,2023-04-05,2023-02-21,WH3,200,15,,No,card ,,late delivery
ORD12546,Tablet,Hyderabad,unknown,₹3015,10,2023-01-07,02-10-2023,WH1,nan,10,,yes,,delivered,late delivery
ORD12547,Mobile,Hyderabad,,49393,8,2023-01-03,2023-05-30,WH2,unknown,10,1,yes,card ,Pending,
ORD12548,Monitor,banglore,Supplier C,8234,11,21/04/2023,2023-08-26,WH3,300,10,4,,,,urgent
ORD12549,Mobile,hydrabad,Supplier B,5748,5,01-16-2023,23/12/2023,WH1,300rs,15,,No,UPI,,late delivery
ORD12550,Mobile,Bangalore,,29454 INR,6,12-16-2023,2023-06-13,WH3,200,,5,No,Cash,Pending,urgent
ORD12551,Laptop,banglore,unknown,1063 INR,12,2023-09-16,2023-09-10,WH3,unknown,,,,card ,delivered,urgent
ORD12552,Keyboard,mumbai ,Supplier A,41.989k,11,11/10/2023,17/09/2023,WH3,300,,2,yes,Cash,Cancelled,check address
ORD12553,Keyboard,Delhi,unknown,₹29547,7,12/04/2023,03-23-2023,WH3,300rs,ten,1,yes,Cash,Cancelled,
ORD12554,Keyboard,Bangalore,unknown,24.567k,7,29/10/2023,2023-05-28,,300rs,0,2,no,,Pending,
ORD12555,Laptop,delhi,Supplier A,₹3325,12,26/02/2023,2023-07-04,WH3,200,15,4,no,Card,,urgent
ORD12556,Tablet,hydrabad,Supplier C,6850 INR,12,2023-12-07,09/03/2023,WH1,300,15,5,no,Card,Pending,
ORD12557,Tablet,Mumbai,Supplier C,₹5372,1,2023-02-15,2023-02-23,WH3,200,,,no,Cash,,
ORD12558,Monitor,chen nai,unknown,22.149k,19,12-23-2023,04/03/2023,WH1,100,,1,yes,card ,Delivered,check address
ORD12559,Tablet,Delhi,,24575,4,08-10-2023,15/10/2023,WH1,nan,,,YES,card ,,
ORD12560,Tablet,chen nai,Supplier B,₹3879,19,12-05-2023,08/02/2023,WH2,nan,15,5,No,,Delivered,
ORD12561,Keyboard,Bangalore,,35956,19,2023-09-25,2023-02-09,WH1,100,,3,no,UPI,,late delivery
ORD12562,Mouse,Mumbai,,₹20165,11,30/04/2023,2023-04-21,WH1,300,10,5,YES,card ,Delivered,late delivery
ORD12563,Mobile,banglore,unknown,13313 INR,9,09-14-2023,2023-02-13,WH2,200,,5,no,UPI,delivered,late delivery
ORD12564,Tablet,Delhi,unknown,19529,13,26/04/2023,2023-03-22,WH3,nan,10,,,Cash,Cancelled,late delivery
ORD12565,Tablet,Mumbai,Supplier B,17659,19,2023-07-16,2023-09-05,,100,5,5,no,,Delivered,
ORD12566,Laptop,chen nai,Supplier B,15908,5,10-27-2023,2023-06-28,WH2,300rs,5,,,,,urgent
ORD12567,Monitor,Bengaluru,Supplier B,18.65k,11,2023-06-11,26/08/2023,,unknown,15,1,No,Cash,Delivered,late delivery
ORD12568,Mouse,Bangalore,unknown,7.576k,3,09-02-2023,08-24-2023,WH3,unknown,0,1,no,Cash,,late delivery
ORD12569,Laptop,hydrabad,unknown,37872 INR,5,03/10/2023,2023-02-03,WH3,nan,ten,1,,UPI,Cancelled,urgent
ORD12570,Keyboard,hydrabad,,44903,13,2023-04-30,25/02/2023,,nan,5,2,No,card ,delivered,urgent
ORD12571,Mobile,Bangalore,unknown,₹48972,14,2023-03-05,2023-09-29,,100,15,,no,card ,Delivered,urgent
ORD12572,Monitor,chen nai,Supplier C,3.319k,13,2023-01-26,01-07-2023,WH1,200,15,4,no,Card,,check address
ORD12573,Laptop,chen nai,Supplier C,31.467k,2,12-09-2023,02-18-2023,WH3,nan,10,4,yes,UPI,Cancelled,urgent
ORD12574,Tablet,mumbai ,Supplier B,17415 INR,2,2023-02-21,08-17-2023,WH2,200,10,5,YES,,Pending,
ORD12575,Tablet,banglore,unknown,49606 INR,18,2023-01-07,2023-11-08,WH2,unknown,,2,YES,UPI,Pending,
ORD12576,Monitor,chen nai,Supplier C,28.775k,6,2023-07-02,22/10/2023,WH3,100,ten,4,No,UPI,Delivered,check address
ORD12577,Tablet,Chennai,,11256,19,05-04-2023,10-20-2023,,300rs,5,1,,Cash,Cancelled,late delivery
ORD12578,Laptop,hydrabad,Supplier A,41488,10,2023-04-23,07/07/2023,,nan,10,3,YES,Cash,Delivered,urgent
ORD12579,Laptop,Hyderabad,,12736 INR,8,17/07/2023,2023-02-18,WH2,unknown,0,,,Cash,,late delivery
ORD12580,Tablet,Hyderabad,Supplier A,27924,5,2023-12-26,04-10-2023,,200,ten,3,,Cash,,
ORD12581,Tablet,Delhi,,35575,2,01/05/2023,08-20-2023,WH2,200,15,4,YES,Cash,Pending,check address
ORD12582,Keyboard,delhi,Supplier C,₹45819,6,09/02/2023,2023-05-21,WH1,unknown,ten,2,YES,UPI,,check address
ORD12583,Mobile,Delhi,unknown,7063 INR,18,2023-10-01,2023-03-25,WH1,unknown,,4,,Cash,,late delivery
ORD12584,Monitor,mumbai ,Supplier A,44.158k,8,03-14-2023,2023-09-16,WH1,300,10,1,,card ,Delivered,late delivery
ORD12585,Laptop,Mumbai,unknown,4562 INR,2,2023-07-07,08-26-2023,WH3,200,10,2,no,card ,Pending,urgent
ORD12586,Monitor,delhi,unknown,5504,4,2023-07-28,01-24-2023,,unknown,10,3,no,Card,delivered,check address
ORD12587,Keyboard,Mumbai,Supplier C,41753 INR,15,2023-02-12,27/12/2023,WH1,unknown,ten,,,card ,,
ORD12588,Laptop,Hyderabad,Supplier B,43852,9,2023-06-18,11-23-2023,WH2,unknown,5,5,YES,Card,Pending,check address
ORD12589,Keyboard,Hyderabad,Supplier B,33355 INR,6,07/07/2023,21/01/2023,WH1,200,ten,1,no,card ,delivered,
ORD12590,Keyboard,Hyderabad,Supplier A,₹13631,9,2023-09-03,15/09/2023,,100,10,2,,,delivered,late delivery
ORD12591,Mouse,chen nai,Supplier C,17325 INR,13,2023-04-02,10/09/2023,WH2,200,ten,5,,Card,Pending,late delivery
ORD12592,Tablet,mumbai ,unknown,24118,5,04-03-2023,2023-09-04,WH1,300,15,1,No,UPI,Delivered,urgent
ORD12593,Mouse,Chennai,,47774 INR,14,08-29-2023,2023-05-15,,300rs,10,,No,Cash,Pending,
ORD12594,Monitor,Delhi,,32811,14,24/04/2023,11-12-2023,WH2,300,ten,,,Card,delivered,urgent
ORD12595,Monitor,Mumbai,Supplier A,5123,18,2023-10-20,02-27-2023,WH1,unknown,0,3,,card ,delivered,late delivery
ORD12596,Tablet,Bengaluru,Supplier A,₹12292,7,2023-07-03,04/07/2023,WH1,300rs,10,2,,UPI,delivered,late delivery
ORD12597,Mouse,hydrabad,Supplier A,46.689k,6,2023-03-27,07/06/2023,,nan,,4,no,card ,Pending,urgent
ORD12598,Monitor,Delhi,Supplier C,29883,12,18/02/2023,2023-01-15,WH1,300rs,,2,yes,UPI,,check address
ORD12599,Mouse,Bangalore,,22167 INR,14,2023-10-02,24/01/2023,,300rs,0,2,no,card ,delivered,urgent
ORD12600,Tablet,banglore,Supplier C,12880 INR,19,2023-04-15,2023-10-29,WH1,unknown,,1,,Cash,Pending,
ORD12601,Laptop,delhi,Supplier C,39367 INR,16,11-10-2023,2023-08-20,WH2,unknown,5,4,no,,Delivered,late delivery
ORD12602,Keyboard,Mumbai,unknown,₹1071,19,18/01/2023,2023-04-27,WH1,300,15,3,yes,card ,,
ORD12603,Keyboard,mumbai ,Supplier C,33.234k,10,09/11/2023,2023-12-16,WH3,100,15,5,yes,card ,Cancelled,check address
ORD12604,Mouse,hydrabad,Supplier C,44117,11,09-26-2023,11-01-2023,WH1,100,5,3,yes,Card,Delivered,late delivery
ORD12605,Monitor,Hyderabad,unknown,6516 INR,4,09-20-2023,08-29-2023,,300rs,,4,,Cash,,late delivery
ORD12606,Mouse,Bangalore,Supplier B,13.519k,2,2023-07-04,01/10/2023,WH1,300,0,,YES,UPI,Delivered,urgent
ORD12607,Mouse,banglore,unknown,46037 INR,9,07-03-2023,03-11-2023,WH3,100,0,5,YES,Card,Cancelled,urgent
ORD12608,Mobile,Mumbai,Supplier A,9234 INR,10,29/09/2023,2023-01-03,WH2,100,15,2,YES,Cash,delivered,
ORD12609,Keyboard,Chennai,Supplier B,5360 INR,8,15/07/2023,06/08/2023,WH3,300,ten,5,No,Cash,Delivered,urgent
ORD12610,Tablet,Hyderabad,,₹35599,4,2023-05-30,2023-08-30,WH2,300rs,0,2,YES,Card,Delivered,late delivery
ORD12611,Mouse,Mumbai,Supplier C,17429 INR,13,08-26-2023,2023-03-12,WH3,unknown,5,,,UPI,,urgent
ORD12612,Mobile,Bengaluru,Supplier B,₹25558,6,2023-01-11,2023-05-14,WH3,nan,15,4,,,Pending,late delivery
ORD12613,Mobile,Bengaluru,,29217 INR,6,28/11/2023,11/09/2023,WH3,300,10,3,No,Card,,urgent
ORD12614,Keyboard,mumbai ,unknown,41160 INR,2,06-06-2023,2023-05-03,WH2,unknown,5,1,,card ,Pending,urgent
ORD12615,Keyboard,Bengaluru,unknown,19059 INR,9,12-29-2023,2023-06-05,WH1,300,5,5,,,Cancelled,late delivery
ORD12616,Keyboard,Chennai,Supplier A,41036 INR,6,23/09/2023,08-15-2023,,300,0,1,No,UPI,,
ORD12617,Tablet,mumbai ,Supplier A,12544,5,28/05/2023,05-24-2023,WH1,300rs,ten,,No,UPI,Delivered,
ORD12618,Mobile,delhi,Supplier B,7.381k,2,2023-06-02,2023-08-06,WH3,300rs,0,1,No,Card,Cancelled,late delivery
ORD12619,Monitor,hydrabad,Supplier C,24128,14,2023-08-09,2023-05-02,WH2,unknown,0,5,,Card,,
ORD12620,Tablet,Chennai,unknown,₹43229,10,20/02/2023,2023-07-28,WH2,300,10,1,No,,delivered,
ORD12621,Laptop,mumbai ,Supplier B,29559,15,13/02/2023,02-05-2023,WH1,100,5,1,yes,,Cancelled,check address
ORD12622,Mouse,Chennai,Supplier B,7834 INR,17,05-30-2023,2023-02-24,WH2,nan,,1,no,card ,delivered,late delivery
ORD12623,Keyboard,Bengaluru,Supplier B,₹29539,7,09/08/2023,2023-02-14,WH2,unknown,15,3,No,card ,,urgent
ORD12624,Mobile,delhi,Supplier A,₹20174,11,2023-08-02,08-10-2023,WH3,200,0,2,No,card ,,urgent
ORD12625,Mouse,Chennai,unknown,30398 INR,13,25/09/2023,2023-01-21,WH2,300,0,3,No,,,check address
ORD12626,Tablet,delhi,Supplier A,23727 INR,17,03-11-2023,05-06-2023,WH2,300,5,,No,Cash,Pending,late delivery
ORD12627,Laptop,banglore,Supplier A,34780,5,2023-11-13,2023-02-17,WH3,300rs,10,,no,,Cancelled,urgent
ORD12628,Tablet,Chennai,Supplier B,₹15772,12,10-03-2023,05-24-2023,WH1,300rs,0,3,,card ,Cancelled,
ORD12629,Tablet,Delhi,,21973,4,2023-06-27,25/11/2023,,200,10,,YES,Cash,delivered,urgent
ORD12630,Monitor,Hyderabad,,38570,1,11-17-2023,10-05-2023,,unknown,10,2,yes,card ,delivered,late delivery
ORD12631,Mouse,Bengaluru,,8530,10,13/07/2023,2023-03-31,,300rs,,2,,Cash,delivered,urgent
ORD12632,Monitor,Mumbai,Supplier B,11197,2,2023-02-22,2023-02-04,WH1,300rs,10,,No,UPI,Cancelled,check address
ORD12633,Tablet,delhi,Supplier C,36085,13,2023-05-18,2023-09-12,WH2,unknown,,1,,,delivered,check address
ORD12634,Laptop,Bengaluru,unknown,32.509k,13,18/04/2023,2023-05-19,WH3,100,15,3,yes,UPI,Delivered,
ORD12635,Mobile,Bangalore,Supplier B,30409 INR,12,06-02-2023,2023-12-16,WH1,nan,10,5,,Card,,check address
ORD12636,Mobile,Delhi,Supplier B,19559,1,02/09/2023,08-21-2023,,100,15,5,,UPI,delivered,urgent
ORD12637,Mouse,Bengaluru,Supplier A,₹46598,10,2023-03-04,2023-04-30,WH2,300,10,1,No,UPI,Delivered,urgent
ORD12638,Keyboard,hydrabad,,33.596k,5,2023-01-05,22/03/2023,,100,,3,no,Card,delivered,
ORD12639,Keyboard,Hyderabad,Supplier B,45089,10,15/02/2023,31/07/2023,,unknown,,1,YES,,,
ORD12640,Mobile,Delhi,Supplier C,₹38993,7,11/03/2023,21/12/2023,,200,15,3,,card ,Delivered,
ORD12641,Tablet,Hyderabad,unknown,₹27036,15,2023-08-21,2023-07-20,WH1,100,5,1,no,,,late delivery
ORD12642,Tablet,Bengaluru,Supplier C,39.996k,18,2023-10-18,2023-07-17,WH2,300rs,5,2,YES,card ,Pending,late delivery
ORD12643,Monitor,Delhi,Supplier B,22505 INR,4,2023-05-19,2023-03-04,,200,5,5,yes,Card,,late delivery
ORD12644,Mouse,hydrabad,Supplier B,31132 INR,1,2023-11-21,2023-12-05,WH1,200,10,,yes,Cash,Cancelled,check address
ORD12645,Monitor,Mumbai,Supplier A,₹48554,8,04-29-2023,04-22-2023,WH3,300,5,1,,Card,,urgent
ORD12646,Keyboard,Mumbai,Supplier C,33558 INR,11,18/07/2023,2023-07-17,WH3,300,15,3,YES,,Pending,check address
ORD12647,Mobile,Hyderabad,Supplier A,25116,3,2023-04-01,2023-08-03,WH1,300rs,5,,yes,Cash,delivered,urgent
ORD12648,Tablet,Hyderabad,Supplier C,43424,12,2023-02-19,2023-05-22,WH3,nan,15,,No,Card,Cancelled,check address
ORD12649,Mobile,hydrabad,,₹47301,13,2023-03-27,2023-10-06,,200,15,,no,,Pending,
ORD12650,Laptop,banglore,,12233,18,2023-12-13,01-30-2023,WH1,300rs,ten,5,,Cash,,late delivery
ORD12651,Mobile,Mumbai,Supplier C,₹22528,12,2023-02-16,2023-02-18,WH1,300,10,1,yes,,Pending,urgent
ORD12652,Laptop,hydrabad,Supplier A,10250 INR,10,2023-01-30,01-08-2023,WH3,300,ten,4,no,Card,delivered,urgent
ORD12653,Monitor,Mumbai,,40580 INR,15,10/12/2023,2023-07-10,WH2,nan,,5,No,UPI,Cancelled,urgent
ORD12654,Monitor,hydrabad,Supplier B,26.547k,3,2023-01-25,13/10/2023,WH3,200,10,,,UPI,Delivered,check address
ORD12655,Keyboard,delhi,unknown,47043 INR,15,2023-10-04,17/11/2023,,200,10,4,,Card,Pending,check address
ORD12656,Mobile,mumbai ,Supplier A,8.824k,17,09-17-2023,2023-03-23,WH2,300rs,0,3,yes,card ,Pending,urgent
ORD12657,Mobile,Chennai,Supplier C,6455 INR,16,02-05-2023,2023-06-04,WH2,nan,5,2,,,,
ORD12658,Laptop,delhi,unknown,49.56k,2,06-13-2023,2023-02-27,,100,5,2,no,Card,Cancelled,
ORD12659,Monitor,Hyderabad,unknown,19.888k,1,2023-06-24,08-03-2023,WH2,300rs,15,3,YES,UPI,Delivered,
ORD12660,Laptop,chen nai,Supplier B,₹26474,4,2023-01-03,2023-11-24,WH1,200,,4,no,,Pending,late delivery
ORD12661,Monitor,Chennai,Supplier A,43773,17,2023-01-15,2023-05-01,WH2,300rs,ten,,No,card ,Delivered,urgent
ORD12662,Laptop,chen nai,unknown,2502,7,2023-08-10,11-15-2023,WH2,300rs,5,2,,UPI,Delivered,
ORD12663,Monitor,Bangalore,Supplier A,32.117k,5,20/09/2023,2023-10-30,WH3,300rs,5,,No,Cash,delivered,urgent
ORD12664,Laptop,Hyderabad,Supplier B,8.042k,4,01-20-2023,01-22-2023,WH1,300rs,,2,No,card ,,
ORD12665,Monitor,Bengaluru,Supplier C,₹31501,5,07-08-2023,2023-03-18,,200,5,4,,,Delivered,urgent
ORD12666,Mouse,mumbai ,unknown,25918,8,2023-12-28,2023-08-23,WH1,nan,0,1,YES,UPI,,late delivery
ORD12667,Laptop,chen nai,unknown,₹21244,9,2023-10-07,2023-09-09,WH2,nan,5,2,no,,delivered,urgent
ORD12668,Mobile,Chennai,unknown,25242,6,20/01/2023,2023-09-05,WH3,300,0,2,No,UPI,Delivered,
ORD12669,Keyboard,Hyderabad,Supplier A,₹45311,4,10/05/2023,07-29-2023,,unknown,10,1,no,UPI,,urgent
ORD12670,Mouse,delhi,unknown,20244,5,2023-01-24,2023-03-23,,300,10,4,No,Cash,Cancelled,check address
ORD12671,Mouse,banglore,Supplier A,49324 INR,8,04-24-2023,12-08-2023,WH2,100,0,4,,Cash,,
ORD12672,Laptop,hydrabad,,35016,13,03-25-2023,05-07-2023,WH1,nan,ten,1,,UPI,Cancelled,urgent
ORD12673,Keyboard,Delhi,,₹31766,4,2023-11-14,12-17-2023,WH3,300rs,ten,2,,Cash,delivered,
ORD12674,Mobile,Mumbai,Supplier A,6.01k,7,02-10-2023,10-04-2023,WH1,unknown,15,1,,Cash,delivered,urgent
ORD12675,Mouse,mumbai ,,40073,1,2023-04-07,11-01-2023,WH1,300,0,3,,card ,Cancelled,late delivery
ORD12676,Mobile,mumbai ,Supplier B,23146,9,02-11-2023,07-20-2023,,300rs,15,,no,Cash,Pending,late delivery
ORD12677,Monitor,Mumbai,Supplier B,35907 INR,5,08/11/2023,12/07/2023,WH1,100,,1,No,card ,Delivered,
ORD12678,Keyboard,Mumbai,,27555 INR,10,16/04/2023,08-20-2023,WH1,nan,,,yes,Card,Delivered,
ORD12679,Tablet,Mumbai,Supplier C,47.337k,11,2023-09-02,15/05/2023,,200,0,5,YES,card ,Cancelled,
ORD12680,Monitor,hydrabad,Supplier A,44.757k,18,2023-01-20,05-21-2023,,100,15,4,yes,card ,Delivered,urgent
ORD12681,Keyboard,banglore,,₹29980,5,2023-05-10,2023-12-27,WH1,200,10,2,No,UPI,delivered,late delivery
ORD12682,Laptop,Bangalore,Supplier A,14.96k,4,2023-11-05,2023-01-30,,nan,0,2,no,Card,Pending,late delivery
ORD12683,Laptop,banglore,,34920,19,2023-08-06,2023-07-18,WH3,200,0,3,No,Card,Cancelled,
ORD12684,Mobile,delhi,Supplier B,₹37512,16,08-10-2023,10-23-2023,WH3,nan,15,2,YES,,delivered,
ORD12685,Mouse,Bangalore,Supplier C,21005,2,2023-10-14,29/12/2023,WH1,300rs,,3,No,Card,delivered,late delivery
ORD12686,Tablet,Delhi,Supplier A,14472 INR,15,2023-07-31,2023-02-03,WH2,100,ten,3,,,Cancelled,urgent
ORD12687,Laptop,Mumbai,Supplier C,49.532k,9,07/12/2023,12-29-2023,,300rs,10,4,yes,,Cancelled,urgent
ORD12688,Keyboard,banglore,Supplier B,4907 INR,17,12/08/2023,2023-11-11,WH2,nan,15,3,YES,card ,,
ORD12689,Mouse,Bengaluru,unknown,14225 INR,2,07-27-2023,06-04-2023,,nan,15,4,YES,card ,delivered,urgent
ORD12690,Mouse,delhi,unknown,₹25131,6,2023-01-18,2023-12-10,,300rs,10,,yes,UPI,Delivered,check address
ORD12691,Keyboard,Delhi,Supplier A,12.603k,1,2023-02-14,04-02-2023,WH1,unknown,ten,,no,UPI,Pending,check address
ORD12692,Mouse,Delhi,Supplier B,43251,8,2023-05-08,01-06-2023,WH3,300rs,ten,3,yes,Cash,,late delivery
ORD12693,Laptop,Chennai,Supplier A,29.889k,11,28/12/2023,10/09/2023,WH2,300rs,0,,yes,,delivered,check address
ORD12694,Keyboard,Chennai,Supplier A,₹36628,15,2023-03-25,19/10/2023,WH3,100,0,1,yes,Cash,Cancelled,late delivery
ORD12695,Keyboard,Delhi,Supplier A,1163 INR,9,2023-05-18,2023-11-18,WH3,100,5,4,no,UPI,Pending,check address
ORD12696,Mobile,Bangalore,Supplier C,₹35482,2,2023-04-14,10-11-2023,WH2,unknown,10,5,YES,Card,Pending,check address
ORD12697,Tablet,Hyderabad,,4462,7,17/07/2023,19/11/2023,,nan,15,1,No,Cash,delivered,check address
ORD12698,Mobile,delhi,Supplier B,₹11287,17,2023-05-08,2023-06-17,WH2,300,5,3,yes,UPI,Delivered,check address
ORD12699,Tablet,Chennai,Supplier C,7.227k,3,03-21-2023,05/10/2023,WH3,300rs,5,5,no,card ,Pending,check address
ORD12700,Keyboard,mumbai ,,20.044k,4,05-26-2023,12-19-2023,WH2,200,5,4,No,,delivered,late delivery
ORD12701,Mouse,hydrabad,Supplier A,32790 INR,3,2023-12-05,01-19-2023,WH1,200,0,5,No,Cash,Pending,check address
ORD12702,Tablet,Mumbai,unknown,34001 INR,8,2023-04-28,19/10/2023,,unknown,,5,YES,UPI,Delivered,check address
ORD12703,Keyboard,delhi,Supplier C,35.644k,11,2023-01-30,05-12-2023,,200,5,3,,Cash,,urgent
